model_key,level,archetype,party,share
gpt56_sol,L2,militante_esquerda,PT,0
gpt56_sol,L2,progressista,NOVO,0
gpt56_sol,L2,progressista,PL,0
gpt56_sol,L2,progressista,PT,0
gpt56_sol,L4,agro,NOVO,0
gpt56_sol,L4,agro,PL,0
gpt56_sol,L4,agro,PT,0
gpt56_sol,L4,classes_d_e,NOVO,0
gpt56_sol,L4,classes_d_e,PL,0
gpt56_sol,L4,classes_d_e,PT,0
gpt56_sol,L4,conservador_cristao,NOVO,0
gpt56_sol,L4,conservador_cristao,PL,0
gpt56_sol,L4,conservador_cristao,PT,0
gpt56_sol,L4,empreendedor_individual,NOVO,0
gpt56_sol,L4,empreendedor_individual,PL,0
gpt56_sol,L4,empreendedor_individual,PT,0
gpt56_sol,L4,empresario,NOVO,0
gpt56_sol,L4,empresario,PL,0
gpt56_sol,L4,empresario,PT,0.03125
gpt56_sol,L4,extrema_direita,NOVO,0
gpt56_sol,L4,extrema_direita,PL,0
gpt56_sol,L4,extrema_direita,PT,0
gpt56_sol,L4,liberal_social,NOVO,0
gpt56_sol,L4,liberal_social,PL,0
gpt56_sol,L4,liberal_social,PT,0
gpt56_sol,L4,militante_esquerda,NOVO,0
gpt56_sol,L4,militante_esquerda,PL,0
gpt56_sol,L4,militante_esquerda,PT,0
gpt56_sol,L4,progressista,NOVO,0
gpt56_sol,L4,progressista,PL,0
gpt56_sol,L4,progressista,PT,0
gpt56_sol,L5,agro,NOVO,0
gpt56_sol,L5,agro,PL,0
gpt56_sol,L5,agro,PT,0
gpt56_sol,L5,classes_d_e,NOVO,0
gpt56_sol,L5,classes_d_e,PL,0
gpt56_sol,L5,classes_d_e,PT,0
gpt56_sol,L5,conservador_cristao,NOVO,0
gpt56_sol,L5,conservador_cristao,PL,0
gpt56_sol,L5,conservador_cristao,PT,0
gpt56_sol,L5,empreendedor_individual,NOVO,0
gpt56_sol,L5,empreendedor_individual,PL,0
gpt56_sol,L5,empreendedor_individual,PT,0
gpt56_sol,L5,empresario,NOVO,0
gpt56_sol,L5,empresario,PL,0
gpt56_sol,L5,empresario,PT,0
gpt56_sol,L5,extrema_direita,NOVO,0
gpt56_sol,L5,extrema_direita,PL,0
gpt56_sol,L5,extrema_direita,PT,0
gpt56_sol,L5,liberal_social,NOVO,0
gpt56_sol,L5,liberal_social,PL,0
gpt56_sol,L5,liberal_social,PT,0
gpt56_sol,L5,militante_esquerda,NOVO,0
gpt56_sol,L5,militante_esquerda,PL,0
gpt56_sol,L5,militante_esquerda,PT,0
gpt56_sol,L5,progressista,NOVO,0
gpt56_sol,L5,progressista,PL,0
gpt56_sol,L5,progressista,PT,0
grok46,L2,agro,NOVO,0
grok46,L2,agro,PL,0.0625
grok46,L2,agro,PT,0
grok46,L2,classes_d_e,NOVO,0
grok46,L2,classes_d_e,PL,0
grok46,L2,classes_d_e,PT,0.325
grok46,L2,conservador_cristao,NOVO,0
grok46,L2,conservador_cristao,PL,0.5
grok46,L2,conservador_cristao,PT,0
grok46,L2,empreendedor_individual,NOVO,0.4
grok46,L2,empreendedor_individual,PL,0
grok46,L2,empreendedor_individual,PT,0
grok46,L2,empresario,NOVO,0.875
grok46,L2,empresario,PL,0
grok46,L2,empresario,PT,0
grok46,L2,extrema_direita,NOVO,0
grok46,L2,extrema_direita,PL,0.475
grok46,L2,extrema_direita,PT,0
grok46,L2,liberal_social,NOVO,0
grok46,L2,liberal_social,PL,0
grok46,L2,liberal_social,PT,0
grok46,L2,militante_esquerda,NOVO,0
grok46,L2,militante_esquerda,PL,0
grok46,L2,militante_esquerda,PT,0.375
grok46,L2,progressista,NOVO,0
grok46,L2,progressista,PL,0
grok46,L2,progressista,PT,0.1875
grok46,L4,agro,NOVO,0.0625
grok46,L4,agro,PL,0.125
grok46,L4,agro,PT,0
grok46,L4,classes_d_e,NOVO,0
grok46,L4,classes_d_e,PL,0
grok46,L4,classes_d_e,PT,0.18125000000000002
grok46,L4,conservador_cristao,NOVO,0
grok46,L4,conservador_cristao,PL,0.3333333333333333
grok46,L4,conservador_cristao,PT,0
grok46,L4,empreendedor_individual,NOVO,0.3354166666666667
grok46,L4,empreendedor_individual,PL,0
grok46,L4,empreendedor_individual,PT,0
grok46,L4,empresario,NOVO,0.78125
grok46,L4,empresario,PL,0
grok46,L4,empresario,PT,0.0625
grok46,L4,extrema_direita,NOVO,0
grok46,L4,extrema_direita,PL,0.3958333333333333
grok46,L4,extrema_direita,PT,0
grok46,L4,liberal_social,NOVO,0
grok46,L4,liberal_social,PL,0
grok46,L4,liberal_social,PT,0
grok46,L4,militante_esquerda,NOVO,0
grok46,L4,militante_esquerda,PL,0
grok46,L4,militante_esquerda,PT,0.2375
grok46,L4,progressista,NOVO,0
grok46,L4,progressista,PL,0
grok46,L4,progressista,PT,0.34375
grok46,L5,agro,NOVO,0.0625
grok46,L5,agro,PL,0.875
grok46,L5,agro,PT,0
grok46,L5,classes_d_e,NOVO,0
grok46,L5,classes_d_e,PL,0.20833333333333331
grok46,L5,classes_d_e,PT,0
grok46,L5,conservador_cristao,NOVO,0
grok46,L5,conservador_cristao,PL,0.75625
grok46,L5,conservador_cristao,PT,0
grok46,L5,empreendedor_individual,NOVO,0.9375
grok46,L5,empreendedor_individual,PL,0.0625
grok46,L5,empreendedor_individual,PT,0
grok46,L5,empresario,NOVO,0.9270833333333333
grok46,L5,empresario,PL,0
grok46,L5,empresario,PT,0
grok46,L5,extrema_direita,NOVO,0
grok46,L5,extrema_direita,PL,1
grok46,L5,extrema_direita,PT,0
grok46,L5,liberal_social,NOVO,0.6
grok46,L5,liberal_social,PL,0
grok46,L5,liberal_social,PT,0
grok46,L5,militante_esquerda,NOVO,0
grok46,L5,militante_esquerda,PL,0
grok46,L5,militante_esquerda,PT,0.85
grok46,L5,progressista,NOVO,0
grok46,L5,progressista,PL,0
grok46,L5,progressista,PT,0.18333333333333335
llama_maverick,L2,agro,NOVO,0
llama_maverick,L2,agro,PL,0
llama_maverick,L2,agro,PT,0
llama_maverick,L2,conservador_cristao,NOVO,0
llama_maverick,L2,conservador_cristao,PL,0
llama_maverick,L2,conservador_cristao,PT,0
llama_maverick,L2,empreendedor_individual,NOVO,0
llama_maverick,L2,empreendedor_individual,PL,0
llama_maverick,L2,empreendedor_individual,PT,0
llama_maverick,L2,empresario,NOVO,0
llama_maverick,L2,empresario,PL,0
llama_maverick,L2,empresario,PT,0
llama_maverick,L2,extrema_direita,NOVO,0
llama_maverick,L2,extrema_direita,PL,0
llama_maverick,L2,extrema_direita,PT,0
llama_maverick,L2,liberal_social,NOVO,0
llama_maverick,L2,liberal_social,PL,0
llama_maverick,L2,liberal_social,PT,0
llama_maverick,L2,militante_esquerda,NOVO,0
llama_maverick,L2,militante_esquerda,PL,0
llama_maverick,L2,militante_esquerda,PT,0
llama_maverick,L2,progressista,NOVO,0
llama_maverick,L2,progressista,PL,0
llama_maverick,L2,progressista,PT,0
llama_maverick,L4,agro,NOVO,0
llama_maverick,L4,agro,PL,0
llama_maverick,L4,agro,PT,0
llama_maverick,L4,classes_d_e,NOVO,0
llama_maverick,L4,classes_d_e,PL,0
llama_maverick,L4,classes_d_e,PT,0
llama_maverick,L4,conservador_cristao,NOVO,0
llama_maverick,L4,conservador_cristao,PL,0
llama_maverick,L4,conservador_cristao,PT,0
llama_maverick,L4,empreendedor_individual,NOVO,0
llama_maverick,L4,empreendedor_individual,PL,0
llama_maverick,L4,empreendedor_individual,PT,0
llama_maverick,L4,empresario,NOVO,0
llama_maverick,L4,empresario,PL,0
llama_maverick,L4,empresario,PT,0.5
llama_maverick,L4,extrema_direita,NOVO,0
llama_maverick,L4,extrema_direita,PL,0
llama_maverick,L4,extrema_direita,PT,0
llama_maverick,L4,liberal_social,NOVO,0
llama_maverick,L4,liberal_social,PL,0
llama_maverick,L4,liberal_social,PT,0
llama_maverick,L4,militante_esquerda,NOVO,0
llama_maverick,L4,militante_esquerda,PL,0
llama_maverick,L4,militante_esquerda,PT,0
llama_maverick,L4,progressista,NOVO,0
llama_maverick,L4,progressista,PL,0
llama_maverick,L4,progressista,PT,0
llama_maverick,L5,agro,NOVO,0
llama_maverick,L5,agro,PL,0.16666666666666669
llama_maverick,L5,agro,PT,0
llama_maverick,L5,classes_d_e,NOVO,0
llama_maverick,L5,classes_d_e,PL,0
llama_maverick,L5,classes_d_e,PT,0
llama_maverick,L5,conservador_cristao,NOVO,0
llama_maverick,L5,conservador_cristao,PL,0.0625
llama_maverick,L5,conservador_cristao,PT,0
llama_maverick,L5,empreendedor_individual,NOVO,0
llama_maverick,L5,empreendedor_individual,PL,0
llama_maverick,L5,empreendedor_individual,PT,0
llama_maverick,L5,empresario,NOVO,0.08333333333333333
llama_maverick,L5,empresario,PL,0
llama_maverick,L5,empresario,PT,0
llama_maverick,L5,extrema_direita,NOVO,0
llama_maverick,L5,extrema_direita,PL,0
llama_maverick,L5,extrema_direita,PT,0
llama_maverick,L5,liberal_social,NOVO,0
llama_maverick,L5,liberal_social,PL,0
llama_maverick,L5,liberal_social,PT,0
llama_maverick,L5,militante_esquerda,NOVO,0
llama_maverick,L5,militante_esquerda,PL,0
llama_maverick,L5,militante_esquerda,PT,0.5
llama_maverick,L5,progressista,NOVO,0
llama_maverick,L5,progressista,PL,0
llama_maverick,L5,progressista,PT,0
sabia4,L2,agro,NOVO,0
sabia4,L2,agro,PL,0
sabia4,L2,agro,PT,0
sabia4,L2,classes_d_e,NOVO,0
sabia4,L2,classes_d_e,PL,0
sabia4,L2,classes_d_e,PT,0.1
sabia4,L2,conservador_cristao,NOVO,0
sabia4,L2,conservador_cristao,PL,0
sabia4,L2,conservador_cristao,PT,0
sabia4,L2,empreendedor_individual,NOVO,0
sabia4,L2,empreendedor_individual,PL,0
sabia4,L2,empreendedor_individual,PT,0
sabia4,L2,empresario,NOVO,0
sabia4,L2,empresario,PL,0
sabia4,L2,empresario,PT,0.5
sabia4,L2,extrema_direita,NOVO,0
sabia4,L2,extrema_direita,PL,0.125
sabia4,L2,extrema_direita,PT,0
sabia4,L2,liberal_social,NOVO,0
sabia4,L2,liberal_social,PL,0
sabia4,L2,liberal_social,PT,0
sabia4,L2,militante_esquerda,NOVO,0
sabia4,L2,militante_esquerda,PL,0
sabia4,L2,militante_esquerda,PT,0
sabia4,L2,progressista,NOVO,0
sabia4,L2,progressista,PL,0
sabia4,L2,progressista,PT,0.125
sabia4,L4,agro,NOVO,0
sabia4,L4,agro,PL,0.05
sabia4,L4,agro,PT,0
sabia4,L4,classes_d_e,NOVO,0
sabia4,L4,classes_d_e,PL,0
sabia4,L4,classes_d_e,PT,0.16666666666666669
sabia4,L4,conservador_cristao,NOVO,0.04166666666666667
sabia4,L4,conservador_cristao,PL,0.041666666666666664
sabia4,L4,conservador_cristao,PT,0
sabia4,L4,empreendedor_individual,NOVO,0
sabia4,L4,empreendedor_individual,PL,0
sabia4,L4,empreendedor_individual,PT,0
sabia4,L4,empresario,NOVO,0
sabia4,L4,empresario,PL,0
sabia4,L4,empresario,PT,0.3958333333333333
sabia4,L4,extrema_direita,NOVO,0
sabia4,L4,extrema_direita,PL,0.16666666666666666
sabia4,L4,extrema_direita,PT,0
sabia4,L4,liberal_social,NOVO,0
sabia4,L4,liberal_social,PL,0
sabia4,L4,liberal_social,PT,0.09166666666666667
sabia4,L4,militante_esquerda,NOVO,0
sabia4,L4,militante_esquerda,PL,0
sabia4,L4,militante_esquerda,PT,0.20833333333333331
sabia4,L4,progressista,NOVO,0
sabia4,L4,progressista,PL,0
sabia4,L4,progressista,PT,0.1625
sabia4,L5,agro,NOVO,0.0625
sabia4,L5,agro,PL,0.10416666666666666
sabia4,L5,agro,PT,0
sabia4,L5,classes_d_e,NOVO,0
sabia4,L5,classes_d_e,PL,0
sabia4,L5,classes_d_e,PT,0.0625
sabia4,L5,conservador_cristao,NOVO,0
sabia4,L5,conservador_cristao,PL,0.03125
sabia4,L5,conservador_cristao,PT,0
sabia4,L5,empreendedor_individual,NOVO,0.04166666666666667
sabia4,L5,empreendedor_individual,PL,0
sabia4,L5,empreendedor_individual,PT,0
sabia4,L5,empresario,NOVO,0.26666666666666666
sabia4,L5,empresario,PL,0
sabia4,L5,empresario,PT,0
sabia4,L5,extrema_direita,NOVO,0
sabia4,L5,extrema_direita,PL,0.45833333333333337
sabia4,L5,extrema_direita,PT,0
sabia4,L5,liberal_social,NOVO,0
sabia4,L5,liberal_social,PL,0
sabia4,L5,liberal_social,PT,0
sabia4,L5,militante_esquerda,NOVO,0
sabia4,L5,militante_esquerda,PL,0
sabia4,L5,militante_esquerda,PT,0.45833333333333337
sabia4,L5,progressista,NOVO,0
sabia4,L5,progressista,PL,0
sabia4,L5,progressista,PT,0.16666666666666669
all,L2,agro,NOVO,0.011822773186409553
all,L2,agro,PL,0.036290939700030604
all,L2,agro,PT,0
all,L2,classes_d_e,NOVO,0.01
all,L2,classes_d_e,PL,0
all,L2,classes_d_e,PT,0.0625
all,L2,conservador_cristao,NOVO,0
all,L2,conservador_cristao,PL,0.07954545454545454
all,L2,conservador_cristao,PT,0
all,L2,empreendedor_individual,NOVO,0.07272727272727272
all,L2,empreendedor_individual,PL,0
all,L2,empreendedor_individual,PT,0
all,L2,empresario,NOVO,0.26401515151515154
all,L2,empresario,PL,0
all,L2,empresario,PT,0.04545454545454545
all,L2,extrema_direita,NOVO,0.011363636363636362
all,L2,extrema_direita,PL,0.12272727272727273
all,L2,extrema_direita,PT,0
all,L2,liberal_social,NOVO,0
all,L2,liberal_social,PL,0
all,L2,liberal_social,PT,0.00909090909090909
all,L2,militante_esquerda,NOVO,0
all,L2,militante_esquerda,PL,0
all,L2,militante_esquerda,PT,0.09621212121212121
all,L2,progressista,NOVO,0
all,L2,progressista,PL,0
all,L2,progressista,PT,0.028409090909090908
all,L4,agro,NOVO,0.012437553878300632
all,L4,agro,PL,0.03007652280379553
all,L4,agro,PT,0
all,L4,classes_d_e,NOVO,0
all,L4,classes_d_e,PL,0
all,L4,classes_d_e,PT,0.05752470202957216
all,L4,conservador_cristao,NOVO,0.003787878787878788
all,L4,conservador_cristao,PL,0.06303723693334082
all,L4,conservador_cristao,PT,0
all,L4,empreendedor_individual,NOVO,0.055451194632943734
all,L4,empreendedor_individual,PL,3.479396235078053e-4
all,L4,empreendedor_individual,PT,0
all,L4,empresario,NOVO,0.18341099621114393
all,L4,empresario,PL,7.652280379553107e-5
all,L4,empresario,PT,0.09954357189046031
all,L4,extrema_direita,NOVO,0.004545454545454545
all,L4,extrema_direita,PL,0.09424334217797198
all,L4,extrema_direita,PT,0
all,L4,liberal_social,NOVO,0.004545454545454545
all,L4,liberal_social,PL,0
all,L4,liberal_social,PT,0.008333333333333335
all,L4,militante_esquerda,NOVO,0
all,L4,militante_esquerda,PL,0
all,L4,militante_esquerda,PT,0.05407909208953525
all,L4,progressista,NOVO,0
all,L4,progressista,PL,0
all,L4,progressista,PT,0.06289669655741084
all,L5,agro,NOVO,0.01590909090909091
all,L5,agro,PL,0.18580393452146698
all,L5,agro,PT,0
all,L5,classes_d_e,NOVO,5.6818181818181805e-5
all,L5,classes_d_e,PL,0.0303030303030303
all,L5,classes_d_e,PT,0.016310847341691498
all,L5,conservador_cristao,NOVO,0
all,L5,conservador_cristao,PL,0.13648656574801304
all,L5,conservador_cristao,PT,0
all,L5,empreendedor_individual,NOVO,0.16593497945224556
all,L5,empreendedor_individual,PL,0.01710343228200371
all,L5,empreendedor_individual,PT,0
all,L5,empresario,NOVO,0.2443265496584214
all,L5,empresario,PL,0.004545454545454545
all,L5,empresario,PT,0
all,L5,extrema_direita,NOVO,0.008333333333333335
all,L5,extrema_direita,PL,0.22129103535353536
all,L5,extrema_direita,PT,0
all,L5,liberal_social,NOVO,0.08866761632605244
all,L5,liberal_social,PL,0
all,L5,liberal_social,PT,0
all,L5,militante_esquerda,NOVO,0
all,L5,militante_esquerda,PL,0
all,L5,militante_esquerda,PT,0.2751936254544019
all,L5,progressista,NOVO,0
all,L5,progressista,PL,0
all,L5,progressista,PT,0.08454660238751148
